oare_id,transliteration,translation
0bb53a4a-e190-4572-9793-bafd0010d596,a-na ì-lí-e-mu-qí šu-ta-mu-zi a-bi4-a-a e-lá-a ù lá-ma-sí qí-bi-ma um-ma a-dí-da ù a-lá-hu-um-ma iš-tù ša-lim-a-šur me-tù-ú DAM.GÀR-ru-ú ša a-bi4-ni ša a-ma-kam KÙ.BABBAR ša ha-bu-lu-ni i-a-tí ù en-um-a-šur lá-am-ni-iš e-pu-šu-ni-a-tí-ma sí-ku-ni ù ba-a-ba-tù-ni ṣa-bu-ta-ma a-tù-nu ta-áš-me-a-ma a-na a-lim{ki} ta-li-kà-ma a-lu-um dí-nam i-dí-in-ma šu-ma KÙ.BABBAR ša-lim-a-šur i-na eq-lim ha-bu-ul i-na ṭup-pì-šu ù ší-bi4-šu i-ku-an-ma i-na sá-bi-tí-šu KÙ.BABBAR-áp-šu i-lá-qé a-na hu-bu-ul ša-lim-a-šur ša i-na a-lim{ki} ha-bu-lu ma-ma-an KÙ.BABBAR i-na eq-lim lá i-lá-qé ma-ma-an ša il5-qé-ú ú-ta-ar ša lá ú-ta-e-ru i-ša-ri-iq-šum <gap>-me-er <gap>-ku-nim-ma <gap> šu a-lam ha <gap> lu <gap> li-mu-um ni-ta šu ma mì <gap> ša-lim-a-šur 3 <gap> i-za-zu a-na a-lim <gap> ta-li-kà-ni me-eh-ra-at ṭup-pì-im ša a-lim{ki} a-ba-ba ra-bi4-ṣú-um ub-lá-ma KÙ.BABBAR ša ṣa-bu-tù ú-šé-ru-ma sí-ki-ni ú-kà-lu iš-tù a-hi-i me-tù-ú i-a-tí u4-ma-am a-dí-ni ú-kà-lu-ni lá li-bi DINGIR-ma a-hi-i-ma me-et ki-ma a-hi-i me-tù-ú ṭup-pá-am ša a-lim{ki} ù a-ba-ba ra-bi-ṣa-am ni-iṭ-ru-dam a-hu-ni a-tù-nu ṭup-pá-am ša a-lim{ki} ša me-ha-ar-šu a-ba-ba ub-lá-ni li-ta-ki-ru-ma a-na a-lim{ki} al-kà-ma ṭup-pá-am a-lam5-ki ša-áš-me-a-ma ṭup-pá-am šu-a-tí le-qé-a-nim a-na 6 ITU.KAM lá-li-kam-ma sí-ki ù ba-a-ba-tí-a ba-áb-tí lu-za-ki-ma lá-li-kam <gap>,"To Ilī-emūqī, Šu-Tammuzi, Abiya, Elaya and Lamassī from Adida and Ali-ahum: After Šalim-Aššur died our fathers customers to whom he owed silver there treated me and Ennam-Aššur badly, we were detained and our outstanding claims blocked, and you heard about it and went to the City assembly, and the City gave a verdict as follows: if Šalim-Aššur owed silver abroad, it must be proved with his tablet and witnesses and he the creditor may then receive his silver from the funds available; as for the debt that Šalim-Aššur owed in the City, noone could take any silver abroad. Whoever took any would have to return it; who did not return it would have it taken away by force. <gap> the eponym <gap> Šalim-Aššur <gap> they will stand <gap> To the City <gap> Ababa, the attorney brought a copy of the tablet of the City and they released all the silver that had been confiscated, but they detained us. After my brother died they still detain me today! Sadly, my brother died. As my brother died, we sent the tablet of the City and the attorney Ababa. Our dear brothers, they should annul the tablet of the City of which Ababa brought a copy, then go to the assembly and have the City hear the letter and take this tablet. I shall come in 6 months and I and my outstanding claims shall be released? . Let me clear my outstanding claims and come."
0bc255d7-4dcb-4763-8d8b-2d4af41720b4,2 GÚ 10 ma-na AN.NA ku-nu-ki 52 TÚG SIG5 3 ANŠE.HI.A ṣa-lá-mu ku-nu-ki ša a-šùr-ba-ni ù be-lúm-ba-ni ša tám-kà-ri-im a-na PUZUR4-a-<gap> ip-qí-du lu-qú-tám a-ni-tám PUZUR4-a-<gap> a-na a-lá-hi-im ip-qí-id IGI a-šùr-ba-ni DUMU ku-ta-a IGI SIG5-pí-a-šùr DUMU ÌR-ad-ì-lí-šu DUMU a-šùr-i-dí,"2 talents 10 minas of sealed tin, 52 good textiles, 3 black donkeys, sealed by Aššur-bāni and Bēlum-bāni and belonging to a merchant, they entrusted to Puzur-A <gap> Puzur-A <gap> entrusted these goods to Ali-ahum. Witnessed by Aššur-bāni son of Kutaya, by Damiq-pī-Aššur son of Warad-ilīšu, grandson of Aššur-idī."
0bd5912f-8ecc-462b-9bd8-c727599c055c,a-na ú-ṣur-ša-IŠTAR ù a-šur-ba-ni qí-bi-ma um-ma a-lá-hu-um-ma it-qú-ra-am ša Ì.GIŠ il5-pu-tù-ku-nu-ni ta-al-qé-a it-qú-ru-um 0.5 GÍN URUDU lá tù-ba-al ki-ma KÙ.BABBAR 10 GÍN KÙ.BABBAR ù 0.3333 ma-na li-bi-i im-ta-ra-aṣ a-ma-kam a-na ú-ṣur-ša-IŠTAR dí-ší-ma a-na am-tim li-dí-ší šu-ma lá ta-dí-in-ší li-bi4 i-ma-ra-aṣ,"To Uṣur-ša-Ištar and Aššur-bāni from Ali-ahum: You have taken the spoon with which they anointed you with oil. The spoon is not worth 0.5 shekel of copper, but I became upset as if it was worth 10 or 20 shekels of silver. Give it to Uṣur-ša-Ištar there so he can give it to the maid. If you have not give it, I shall be upset. "
0c2cc8e3-ef70-44e0-b51e-5ec43a98aeb1,a-na 5-ší-šu šé-né-en na-áš-ú-ni-kum šu-be-lam ṭur4-dam, <gap> they bring you for 5 pairs of shoes. Send me Šu-Bēlum.
0c42496f-e397-4c20-bded-26466dbda86f,4 GÚ AN.NA ù it-ra-sú ku-nu-ki ša a-lim{ki} 20 ku-ta-ni qá-dum 12 ku-ta-ni ma-ṭí-ú-tim ša li-wi-tim a-ha-ma 20 ku-ta-ni qá-tám ša e-kál-lúm a-na ší-mì-im il5-qé-ú a-na qá-tí ša-lim-a-šùr ṭá-ah-ú ŠU.NÍGIN 40 ku-ta-ni ù 5 ANŠE.HI.A ṣa-lá-me i-na lu-qú-tim ša šé-ep šu-ku-bi-im i-li-kà-ni ša-lim-a-šùr il5-qé ší-tí ṣú-ba-tí-šu 45 ku-ta-nu qá-du-um ṣú-ba-tí-šu SIG5 ku-nu-ku ša šu-ku-bi-im É ša-lim-a-šùr i-ba-ší-ú 3 ku-ta-ni ni-is-ha-tim e-kál-lúm il5-qé 3 ku-ta-ni ša li-wi-tim SIG5 e-kál-lúm il5-qé ù 2 ku-ta-nu i-na e-kál-lim ih-li-qú 15 ma-na AN.NA a-ṣé-er AN.NA-ak qá-tí-šu ša šu-ku-bi-im a-na ni-ip-lá-tí-šu a-na ša-lim-a-šùr iš-qú IGI {d}MAR.TU-ba-ni DUMU ma-na-na IGI PUZUR4-a-na DUMU i-dí-{d}IM ni-kà-sú ša iš-ra-tim ša É kà-ri-im a-dí-ni ú-lá ša-sí-ú,"4 talents of tin plus its extras, sealed in the City, 20 including 12 of low quality for wrapping, further, 20 , the share that the palace took for pre-emption, have been transferred to Šalim-Aššurs account - in all Šalim-Aššur has received 40 and 5 black donkeys from the merchandise that arrived with Šu-Kūbums transport. The rest of his textiles, 45 including his textiles of good quality, are in Šalim-Aššurs house under Šu-Kūbums seal. The palace received 3 as import duty; the palace received 3 from the wrapping of good quality, and 2 were lost in the palace. Šu-Kūbum has paid 15 minas of tin on top of his expense tin as balance to Šalim-Aššur. Witnessed by Amurrum-bāni son of Manana, by Puzur-Anna son of Iddin-Adad. The accounts concerning the tithe concerning the office of the colony have not yet been settled. "
0c5af7a2-ff29-4bc2-b720-967666501f96,a-na ša-lim-a-šùr qí-bi-ma um-ma šu-{d}DUMU.ZI a-dí-da e-lá-a ù la-ma-sí-ma i-na wa-ṣa-i-kà <gap> um-ma a-ta-ma a-šùr-DU10 DUMU lu-lu KÙ.BABBAR 10 ma-na <gap> a <gap> me-er-<gap> ta <gap> ta-<gap> iš-ra-tí-šu ru-ba-um i-lá-qé i-na wa-ar-ki-tim a-we-lu-um a-na a-lim{ki} i-li-ik-ma um-ma šu-ut-ma a-na ší-a-ma-tim i-dí-nam qí-ip-tám a-dí 5 ša-na-tim qé-pá-ku iš-tí a-lim{ki} e-na-na-tim e-ri-iš-ma u4-me-šu a-dí ša-na-at ša ki-ma šu-a-tí ú-ša-za-az-ma <gap> ša ki-ma šu-a-tí uš-<gap> lu qí-ip-tám ta-qí-pu,"To Šalim-Aššur from Šu-Tammuzi, Adida, Elaya and Lamassī: When you left <gap> you said: Lulus son Aššur-ṭāb <gap> at least 10 minas of silver <gap> the king will receive its / his tithe. Later the man went to the City assembly and said: He gave it to me for purchases. I was entrusted with a credit for 5 years. He asked for a favour from the City assembly, and his representative will set his terms for a year and <gap> his representative <gap> whether you entrusted on credit <gap> "
0c63dd16-a3db-4363-bccd-4bc4f7071b1a,a-na en-um-a-šur qí-bi-ma um-ma lá-qé-ep-ma en-na-nu-um ú a-na-ku a-na hu-ur-ší-kà né-ru-ma ṭup-pì-kà ú ší-pá-ri-kà nu-šé-ṣí-ma i-na É i-tur4-DINGIR né-zi-ib 1.5 ma-na KÙ.BABBAR ú 3 GÍN 22.5 ŠE KÙ.GI ša iš-tù kà-tí-lá e-ra-mu-ša ub-lá-ni i-na qá-qí-dim ša a-bi4-kà en-na-ah-ì-lí ú a-na KÙ.BABBAR ku-nu-ki-kà ni-<gap>-ma 1.5 ma-na KÙ.BABBAR ni-il5-pu-ut 3 ṣú-ub-ru-um ša a-na ša-lim-bé-li ta-dí-nu-ni ŠÀ.BA 1 ṣú-ub-ru-um a-šu-mì kà-tí-lá-i-im kà-tí ú-mu-um li-ṭí-bu-ma ra-dí-a-am iš-tí na-gi-ir a-lim le-ri-iš-ma a-ma-at-kà i-ta-ru-ú-ni 1 ṣú-ba-ar-kà i ha-ra-nim me-et ṣú-ub-ra-am i-na ha-ra-nim a-na 0.3333 ma-na 4 GÍN KÙ.BABBAR i-dí-šu 4 GÍN KÙ.BABBAR i li-bi4 ša-lim-bé-li a-hu-ur ša 1.8333300000000001 ma-na 2 GÍN KÙ.BABBAR.BE 8.75 GÍN ni-iš-a-ma-ku-um 16 ma-na AN.NA na-áš-ú-ni-kum a-ha-ma 0.5 ma-na KÙ.BABBAR ú 4 na-ru-uq ar-ša-tum ga-me-er,"To Ennam-Aššur from Lā-qēp: Ennānum and I entered your storeroom and brought out your tablets and your bronze objects and left them in Itūr-ilīs house. 1.5 mina of silver and 3 shekels 22.5 grains of gold that Ewarimuša brought from Katila from the capital of your father Enah-ilī, also for the silver under your seal, we have <gap> and we have booked 1.5 mina of silver. As to the three slaves that you gave to Šalim-bēlī, of them one slave has been taken as security because of the man of Katila. When the weather improves let him ask for a guide from the town herald so they will bring along your maid. Your one slave died on the road. He sold a slave on the road for 24 shekels of silver. 4 shekels remain in Šalim-bēlīs possession. For 1.83333 mina 2 shekels of tin, in silver 8 ¾ shekels, we bought it for you. They bring you 16 minas of tin. Further, 0.5 mina of silver and 4 sacks of wheat have been spent. "
0cc387b4-dadd-47af-ba11-d829d0e79ee5,um-ma ma-ma-hi-ir-ma a-na a-lá-hi-im qí-bi4-ma šu-ma TÚG.HI.A ša lu-hu-za-tí-a ú-šé-ri-bu-nim lá ú-šé-ri-bu-nim úz-ni pè-té šu-ma ú-šé-ri-bu-ni-šu-nu a ma-lá ú-ša-hi-zu-kà a-na KÙ.BABBAR ta-er-šu-nu a-hi a-ta i-hi-id-ma KÙ.BABBAR 1 GÍN šé-li-am pá-zu-ur-ta-šu-nu 7.5 GÍN KÙ.BABBAR 0.6666 ma-na KÙ.BABBAR iš-tí en-na-sú-in e-ri-šu-ma 7.5 GÍN dí-šu-nu-tí ší-tí KÙ.BABBAR iš-tí-kà li-ib-ší,"From Man-mahir to Ali-ahum: Inform me whether or not they have brought in the textiles from Luhuzattiya. If they have brought them in, then convert them to silver as I instructed you. My dear brother, take care to raise every shekel of silver. Smuggling them cost 7.5 shekels of silver. They asked for 0.6666 minas of silver from Enna-Suen but give them 7.5 shekels. Let the rest of the silver be with you. "
0d14c5a8-c152-4417-90cc-36b6dff3226d,KIŠIB zu-ba DUMU en-na-nim,"Seal of Zuba, son of Ennānum,"
0d22e71e-ab7e-4bb7-83bc-052b25789dba,5 ma-na <gap> KÙ.BABBAR ša-du-a-sú ša-bu ku-nu-ki-a ú ku-nu-ki ša be-lá-nim a-na DINGIR-pì-lá-ah áp-qí-id KÙ.BABBAR ša hu-ni-a IGI da-da-a DUMU a-šùr-i-mì-tí IGI e-lá-lí DUMU ga-UR-wa-a IGI a-šùr-lá-ma-sí DUMU šu-ku-bi4-im,"5 minas <gap> of silver, its transport tariff paid, under my seal and the seal of Bēlānum I entrusted to Ilī-pilah."
0d255d81-e958-4ba8-9b2d-f7a865ed6548,KIŠIB ba-zi-a šu-hu-bur ù ku-ul-ma-ku-ul-ma na-áš-pé-er-tí ma-ma-hi-ir ša 3 ma-na KÙ ú-šé-ru-šu-nu-tí-ni,"Seal of Baziya, Šu-hubur and Kulma-kulma; Missive from Man-mahir stating that I released 3 minas of silver to them."
0d3403e0-30ac-4ec8-8b46-4cd141546fd7,0.3333 ma-na 3 GÍN KÙ.BABBAR a-na PUZUR4-a-šur IŠTAR-lá-ma-sí a-na ší-a-ma-tim ta-dí-in,Ištar-lamassī gave 0.3333 mina 3 shekels of silver to Puzur-Aššur for purchases.
0d355833-f05b-420a-ad64-25bd92c18664,a-na e-ša-ra ù ab-ša-lim qí-bí-ma um-ma en-nam-a-šur-ma 10 GÍN KÙ.BABBAR ú ší-it-ra-am ku-nu-ki-a a-na e-ša-ra 10 GÍN KÙ.BABBAR ú 2 pá-ar-ší-ke a-na áb-ša-lim ú ṣú-ha-ar-tim 2 GÍN KÙ.BABBAR a-na IŠTAR-lá-ma-sí a-ha-tí-<gap>,To Ešarra and Ab-šalim from Ennam-Aššur: 10 shekels of silver and an undergarment sealed by me is for Ešarra. 10 shekels of silver and 2 sashes are for Ab-šalim and the girl. 2 shekels of silver is for <gap> sister Ištar-lamassī <gap> 
0d9cc172-1feb-46bd-94c3-23c00a6e83f1,10 GÚ 10 ma-na AN.NA ku-nu-ki ša a-lim{ki} 2 me-at 23 TÚG.HI.A 24 ANŠE.HI.A ṣa-la-mu mì-ma a-nim en-um-a-šùr il5-qé,"10 talents 10 minas of tin sealed in the City, 223 textiles and 24 black donkeys - all this Ennam-Aššur received."
0db91c91-7c07-4b21-962a-a6cde6af9a20,<gap> né-ma-al-šu ba-a-nim a ma-lá dí-in a-lim{ki} KÙ.BABBAR šu-uq-lá-ma ù a-na a-lim{ki} lu ni-lik lá tù-na-ha-ni lá ri-ig-ma-tum ší-bu-tum uš-kà-i-in a ṭup-pí-im ša a-lim{ki} ú ra-bi4-ṣí-im ša be-li-a um-ma en-um-a-šur-ma a-na a-ba-ba-ma a-ta IGI a-we-li a-ni-ú-tim ta-aṣ-ba-tám-ma i-na dí-tim ta-áš-a-lá-ni a-ta ra-bi-ṣú-um i-li-kam-ma um-ma a-lá-hu-um-ma a-hi ma a bu a-ša-al ni-a-tí iš-al-ni-a-tí-ma na-pá-lá-tí-ni a-na a-lim{ki} i-ta-ba-al i-nu-mì a-bu-ni i-na dur4-hu-mì-it me-tù a-na-ku lá-šu-a-ku-ma a-hi a-lá-hu-um i ri-iš a-bi-a i-zi-iz ús-ta-ki-lu-ni-ma a-bi ma-lá li-bi-šu-ma ù-lá-pí-it mì-ma a-na a-bi-a lá ha-bu-lá-ku ba-a-am URUDU ša dur4-hu-mì-it bu-lá-tí lu ni-al-qé-a-am-ma a ma-lá dí-in a-lim{ki} iš-tí-kà a-na a-lim{ki} lu ni-lik-ma i-na bu-lá-tí ša a-bi-ni li-ma-am lu nu-ṭá-ib-ma i-na ší-ma-tí-ni ša a-bi4-ni ša a-lim{ki} iš-tí a-hi-a ù a-ha-tí-a <gap> ra-bi-ṣú-um <gap> a-na a-wa-tim a-ni-a-tim kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in IGI <gap>-i IGI sú-in-SIG5 DUMU a-šur-i-mì-tí," <gap> his profit. Come on! Pay in accordance with the verdict of the City, and then let us go to the City. Do not obstruct me. This is not a formal lawsuit but a witnessed questioning. I submit to the tablet from the City and my lords attorney. Ennam-Aššur said to Ababa: It is you who have seized me before these men and you have questioned me in court. It is you who came as an attorney, but Ali-ahum said: I shall question my brother <gap> It was us that he questioned and he took our answers away to the City. When our father died in Durhumit I personally was not present, but my brother Ali-ahum took care of my father. They appropriated things illegally and my father wrote what he wished. I do not owe anything to my father. Come on, let us take the copper in Durhumit, the assets, and let us go with you to the City in accordance with the verdict of the City and let us satisfy the eponym with the assets of our father and let me discuss the testament of our father in the City with my brother and my sister <gap> the attorney <gap> The Kanesh colony gave us for these proceedings and we gave our testimony before Aššurs dagger. Witnessed by <gap> by Suen-damiq, son of Aššur-imittī."
0df5bbf8-64c9-4907-9935-8539c2756cc7,a-na dan-a-šur ù a-šur-<gap> qí-bi-ma um-ma ni-ba <gap> 5 ma-na KÙ.BABBAR ṣa-ru-pá-am <gap> {d}EN.LÍL-ba-ni ub-la-ku-nu-tí iš-tí ša ILLAT-tim <gap> SIG5-tim ša a-ki-dí-e ší-ip-kà-tám lu lu-bu-šu-um <gap> ni <gap> lu ta-ku-uš-ta-um lu a-bar-ni-um lu na-ma-šu-hu-um lu kà-am-sú-um lu ku-ta-num lu i-na mì-ma a-ni-ú-tim 0.3333 <gap> i-šé-ra-ku-nu-tí-ni lu SIG5 lu wa-at-ru-ma KÙ.BABBAR 1 GÍN.TA lá ta-be-e-lá-a ša-ma-nim šu-ma ší-mu-um a-ni-um lá-šu a-ṣé-er É.GAL-li-e lu e-pì-ší lu ša pá-ni-šu na-wa-ar lu AN.NA u4-ma-am ša KÙ.BABBAR 1 GÍN ša e-li-a-ni ša-ma-nim a-hu-ú-a a-tù-nu a-dí tí-ir-tí-a 5 ha-am-ší-šu áš-pu-ra-ku-nu-tí ki-ma ṭup-pì ta-áš-me-a-ni 30 TÚG.HI.A SIG5-tim AN.NA-ki 1 GÚ 55 ma-na ù ší-im KÙ.BABBAR a-nim a-šur-GAL ù <gap>-e-tim lu-šé-tí-qú-nim šu-ma i-ku-pì-a-šur a-mì-ša-am i-lá-kam šu-ut ù a-šur-GAL lu-šé-tí-qú-nim ù ší-tí TÚG.HI.A-kà a-na dan-a-šur e-zi-ib-šu-nu šu-ma lá na-ṭù-ma ANŠE.HI.A lá i-lu-ku a-dí ma <gap> ší a <gap> 10 GÍN gu5-mu-ur <gap> tí a <gap> ma ù a-na i-ku-pì-a-šur <gap> a-na pá-ni-kà a-na <gap> ra <gap> ma i pá-ni-šu <gap> ta a-šar ú-ša-lu-mu-<gap> lu-qú-tí mì-il5-kà a-na a-šur-<gap> qí-bi4-ma ù a-ta <gap> et-qá <gap> ku <gap> šu ga <gap> šu-mì-im <gap> ri <gap>,"To Dan-Aššur and Aššur- <gap> from <gap> : Illil-bāni brings you 5 minas of refined silver. Together with that from the caravan <gap> of good quality <gap> Akkadian <gap> investments. Buy either clothes <gap> or or Abarnian or , or or or what is right for you of all these <gap> , both of good and of superior quality, and do not spare a single shekel on each. If this type of purchase is not available, <gap> the palaces. Buy today for every shekel of silver that results either or a textile with a shining face or tin. My dear brothers, with respect to my instructions I have written you five times - when you have heard my letter have Aššur-rabi and <gap> ship 30 textiles of good quality, some 1 talent 55 minas of tin and what is purchased with this silver. If Ikūn-pī-Aššur arrives there, he and Aššur-rabi will ship it. Also, as for the rest of your textiles, leave them for Dan-Aššur. If it is not fitting for donkeys to go, <gap> spend 10 shekels <gap> and to Ikūn-pī-Aššur <gap> before you to <gap> before him <gap> where they will save <gap> decide about my goods. To Aššur- <gap> : You too <gap> "
0e0749e6-2390-4131-917a-f85ce4cbf9db,i-na 16.83333 ma-na NA4.GÌN.ZA ša ik-ri-bi ša a-šùr ša iš-tí ma-ma-hi-ir i-na ša-lá-tù-ar am-hu-ru i-na ŠÀ.BA 10.3333 ma-na hu-sà-ra-am ša ik-ri-bi ku-nu-ki ša DAM.GÀR ki-ma tám-kà-ri-im a-na ku-da-tim DUMU a-mur-IŠTAR áp-qí-id-ma a-na ší-a-ma-tim ú-šé-bi-il5-šu um-ma a-na-ku-ma a ma-lá na-áš-pé-er-tí DAM.GÀR ša a-na ṣé-er dan-a-šur ù a-ṣé-ri-kà lá-áp-tù ep-ša-ma KÙ.BABBAR ù <gap> a-ší-um lu gi-mì-lam <gap> a-na ú-me lá tù-ša-ra-ma iš-tí pá-ni-ú-tí-ma šé-bi-lá-nim IGI ku-ku-wa DUMU bu-da-tim IGI lá-qé-ep DUMU <gap>-ša-ša lá-ma KÙ.BABBAR mì-ma WA ší-im a-ší-im a-nim am-hu-ru 10 ma-na KÙ.BABBAR ṣa-ru-pá-am ni-is-ha-sú DIRI ša-du-a-sú ša-bu a-šu-mì {d}a-šur-DU10 a-na <gap> a-lim{ki} a ší-a-ma-tim iš-tí en-na-sú-in ú-šé-bi-il5 a-na mì-ma a-nim-ma ší-im 0.83333 ma-na 1 GÍN hu-sà-ri-im 1.8333300000000001 ma-na 3 <gap> GÍN KÙ.BABBAR iš-tí a-lá-bi-im <gap>-ma ší-im 2 ma-na <gap> GÍN hu-sà-ri-im ša a-na <gap> 3.6666 ma-na 8 GÍN al-qé 0.5 ma-na hu-sà-ra-am ki-ma 1 ma-na KÙ.BABBAR i-tur4-DINGIR il5-qé ší-tí i ni-kà-sí <gap>,"Of the 16 ⅚ minas of lapis lazuli from the votive offering to Aššur that I received from Man-mahir in Šalatuwar, thereof I entrusted 10 ⅓ minas of lapis lazuli from the votive offering under the seal of the merchant and on behalf of the merchant to Kudātum son of Amur-Ištar, and I sent him away to make purchases. I said: Act in accordance with the missive of the merchant that was written to Dan-Aššur and to you and <gap> silver and <gap> iron; do not release it on credit but send it as soon as possible. Witnessed by Kukuwa son of Budātum, by Lāqēp son of <gap> šaša. Before I received the silver, the proceeds from this iron, I sent 10 minas of refined silver - its import duty added, its transport tariff paid for - in the name of Aššur-ṭāb to the City for purchases with Enna-Suen. For all this - I sent? the proceeds from ⅚ mina 1 shekel of lapis, 1 ⅚ minas 3 <gap> shekels of silver with Ali-abum, and I received the proceeds from 2 minas <gap> shekels of lapis that <gap> 3 ⅔ minas 8 shekels. Itur-ilī took ½ mina of lapis lazuli worth 1 mina of silver. The rest <gap> "
0e330375-456e-4955-a1a5-083183efa458,5 ma-na KÙ.BABBAR KI a-šur-ta-ak-lá-ku iš-tù ha-mu-uš-tim ša a-mur-IŠTAR ú a-šur-bé-el-a-wa-tim <gap>-i ITU.KAM té-i-na-tim li-mu-um a-mur-a-šur DUMU kà-ri-a 1.5 GÍN.TA i-na ITU.1.KAM-im a-na ma-na-im ú-ṣa-áb,"5 minas of silver is owed by Aššur-taklāku. Reckoned from the week of Amur-Ištar and Aššur-bēl-awātim <gap> month Teʾinātum, eponymy of Amur-Aššur son of Karriya, he will pay interest at the rate of 1.5 shekel per month per mina."
0ebe370a-ecec-41fe-bc8d-099da03c9e17,a-na ša-lim-a-šùr qí-bi-ma um-ma i-dí-a-bu-um en-na-num šu-IŠTAR ù en-um-a-šùr-ma 26 ma-na KÙ.BABBAR ṣa-ru-pá-am ku-nu-ki ša ki-ma ku-a-tí iš-tù bu-ru-uš-ha-dim en-um-a-šùr ú-šé-ṣí-am 30 ma-na KÙ.BABBAR ṣa-ru-pá-am en-na-num iš-qú-ul-ni-a-tí-ma ṭup-pu-šu ni-dí-šu-um 4 ma-na KÙ.BABBAR ṣa-ru-pá-am ša a-šu-mì PUZUR4-a-šur ni-is-ha-sú DIRI ša-du-a-sú ša-bu a-na-kam ša ki-ma ku-a-tí ú né-nu qá-tám ni-iš-ku-un ŠU.NÍGIN 1 GÚ KÙ.BABBAR ṣa-ru-pá-am ku-nu-ki-ni šu-IŠTAR na-áš-a-kum ša-du-a-at KÙ.BABBAR šu-IŠTAR ša-bu-ú,"To Šalim-Aššur from Iddin-abum, Ennā-num, Šu-Ištar and Ennam-Aššur: Ennam Aššur has brought out 26 minas of refined silver sealed by your representatives from Burušhaddum. Ennānum has paid us 30 minas of refined silver, and we gave him his tablet. As to 4 minas of refined silver, for which the import duty was added, the transport tariff paid in the name of Puzur-Aššur, here your representatives and we have made a claim. In all, Šu-Ištar brings you 1 talent of refined silver under our seals. Šu-Ištar has been paid the transport tariff on the silver. "
0ed9efba-b0f4-495b-b8cd-21aad94a85f8,a-na a-šùr-ma-sú-i šu-ku-bi-im ù a-lu-wa a-na a-šùr-ma-sú-i qí-bi-ma um-ma en-um-a-šùr-ma a-na-kam ta-aq-bi-am um-ma a-ta-ma i-na ba-ba-tí-a 5 GÍN KÙ.BABBAR a-na ší-im ṣú-ba-tí-kà a-na mu-lá am-tí-a iš-tí ṣú-ha-ri-kà ú-šé-ba-lá-kum TÚG ša-am-ší-im ù a-dí a-lá-kà-ni ep-ri-ša i-ta-dí-ší-im a-lu-wa ta-áš-pu-ra-am um-ma a-ta-ma 5 GÍN KÙ.BABBAR i-na ra-mì-ni-kà dí-ší-im 5 GÍN KÙ.BABBAR a ma-lá ta-áš-pu-ra-ni i ra-mì-ni-a a-dá-ši-im a-ṣé-er 5 GÍN KÙ.BABBAR ša a-šur-DU10 ù ší-im ṣú-ba-tí-a ša ta-al-ta-áb-šu ma-lá i ší-im ṣú-ba-tí-a a-ṣé-er 5 GÍN tù-ra-du-ú IGI šu-ku-bi-im a-na a-lu-wa wa-dí-ma dí-in-ma iš-tí hu-du-be-lí li-li-kam ra-qá-tám SIG5 iš-tí a-lu-wa šé-bi-lam ú ma-lá <gap> a-na mu-lá-a tù-<gap> a-na <gap> um <gap> ha <gap> ú uš-<gap> ú šu ar-<gap> i <gap> sà-hi-ir-tám ki e ta ma ša tí <gap> a-na a-wa-tum mì-šu ša lá ta-áp-tí-a-ni um-ma a-na-ku-ma li-bi4-ki lá i-lá-mì-in lu-bu-ša ú ep-ri-ša a-ta-na-dí-na tí-ir-ta-kà li-li-kam-ma,"To Aššur-massuʾī, Šu-Kūbum and Aluwa; specifically to Aššur-massuʾī from Ennam-Aššur: You spoke to me here, saying: In my <gap> I shall send you 5 shekels of silver for the price of your textile to my maid Mula with your servant. Buy her a textile, and until I come give her provisions regularly. You wrote with Aluwa, saying: Give her 5 shekels of silver of your own money. I shall give her 5 shekels of silver of my own money, as you wrote me. In addition to the 5 shekels of silver from Aššur-ṭāb plus the price of my textile that she put on, announce to Aluwa with Šu-Kūbum as witness how much you will add to the 5 shekels for the price of my textile, and give it, so it may come with hudubēlī. Sned me a fine thin textile with Aluwa and as much <gap> to Mula <gap> small goods <gap> why have you not informed me? I said: He must not make you fem. angry. I keep giving her clothes and provisions. Send me word, and <gap> "
